년도,월,일,일계,공휴일,평균기온,일강수랑
2008,4,17,"24,473",0,18.6,0
2008,4,18,"20,789",0,18.5,0
2008,4,19,"50,331",0,20.1,0
2008,4,20,"62,878",0,20.6,0
2008,4,21,"18,760",0,19.7,0
2008,4,22,"18,726",0,16.5,8
2008,4,23,"16,867",0,10.4,4
2008,4,24,"25,940",0,9.6,0
2008,4,25,"14,605",0,12.8,2
2008,4,26,"28,588",0,10,7
2008,4,27,"23,440",0,10.4,0.1
2008,4,28,"25,316",0,13.1,0
2008,4,29,"18,869",0,15.7,0
2008,4,30,"20,977",0,18.2,0
2008,5,1,"45,414",0,19.8,0
2008,5,2,"29,015",0,20.3,0
2008,5,3,"50,003",0,21.1,0
2008,5,4,"56,716",0,18.3,1
2008,5,5,"73,913",1,15.8,0.1
2008,5,6,"15,316",0,17.2,0
2008,5,7,"7,706",0,15.8,9.5
2008,5,8,"9,050",0,18.7,0
2008,5,9,"8,243",0,18.5,0
2008,5,10,"16,426",0,15.7,0
2008,5,11,"31,807",0,16,0
2008,5,12,"19,133",1,15.9,0
2008,5,13,"3,170",0,12.3,1.5
2008,5,14,"5,339",0,13.1,0
2008,5,15,"7,748",0,14.4,0
2008,5,16,"9,983",0,15.7,0
2008,5,17,"14,558",0,17.6,0
2008,5,18,"2,828",0,13.5,30
2008,5,19,"3,742",0,13,0.1
2008,5,20,"7,919",0,15.1,0
2008,5,21,"2,501",0,16.8,4
2008,5,22,"7,747",0,20.5,0
2008,5,23,"10,184",0,21.5,0
2008,5,24,"22,602",0,23,0
2008,5,25,"31,138",0,20.7,0
2008,5,26,"6,755",0,18.7,0
2008,5,27,"7,445",0,21.5,0
2008,5,28,"2,145",0,18.6,51.5
2008,5,29,"9,881",0,22.3,0
2008,5,30,"5,503",0,18,0
2008,5,31,"22,852",0,17.9,0
2008,6,1,"36,179",0,21.6,0
2008,6,2,"3,086",0,18.9,62.5
2008,6,3,"4,319",0,18.7,10
2008,6,4,"4,678",0,16.9,5
2008,6,5,"3,448",0,14.9,7.5
2008,6,6,"48,803",1,16.7,0
2008,6,7,"27,450",0,19.1,0
2008,6,8,"15,786",0,18.9,4.5
2008,6,9,"5,386",0,21,0
2008,6,10,"6,492",0,22.7,0
2008,6,11,"6,459",0,24.5,0
2008,6,12,"6,953",0,23.3,10.5
2008,6,13,"8,210",0,21.5,0
2008,6,14,"23,937",0,23.9,0
2008,6,15,"28,856",0,22.5,0
2008,6,16,"6,124",0,23,0
2008,6,17,"2,791",0,22.6,3
2008,6,18,589,0,19.1,46
2008,6,19,"5,607",0,20.3,0
2008,6,20,"8,707",0,24.3,0
2008,6,21,"10,839",0,24.6,0
2008,6,22,"18,298",0,22.6,6.5
2008,6,23,"5,431",0,22.8,0
2008,6,24,"5,563",0,23.4,0
2008,6,25,"5,491",0,23.6,0
2008,6,26,"5,581",0,23.3,0
2008,6,27,"5,784",0,23.7,0
2008,6,28,"8,868",0,22.6,2
2008,6,29,"21,002",0,22.1,7.5
2008,6,30,"4,880",0,22.5,0
2008,7,1,"5,367",0,24.8,0
2008,7,2,"1,207",0,22.4,14.5
2008,7,3,"2,896",0,21.9,9
2008,7,4,"4,407",0,24.3,0.1
2008,7,5,"8,328",0,24.5,5
2008,7,6,"19,862",0,25.5,0
2008,7,7,"2,808",0,24.7,0.5
2008,7,8,"53,382",0,27.6,0
2008,7,9,"2,912",0,27.5,0
2008,7,10,"2,623",0,26.3,0
2008,7,11,"3,070",0,27,0
2008,7,12,"12,115",0,24.5,50.5
2008,7,13,"15,983",0,25.8,11.5
2008,7,14,"2,663",0,27.3,0
2008,7,15,"2,962",0,28.1,0
2008,7,16,"1,154",0,24.8,10.5
2008,7,17,"3,512",0,25.3,0
2008,7,18,"3,696",0,26.2,0
2008,7,19,"1,095",0,23.8,108.5
2008,7,20,"4,533",0,24.7,124
2008,7,21,"2,963",0,23,5
2008,7,22,"4,703",0,24.7,0.1
2008,7,23,"4,470",0,23.8,7
2008,7,24,503,0,22.4,127.5
2008,7,25,"2,256",0,23.1,24
2008,7,26,"4,894",0,22.2,32
2008,7,27,"20,029",0,25.1,0.1
2008,7,28,"10,356",0,26.9,0
2008,7,29,"8,115",0,28,0
2008,7,30,"7,225",0,26.1,0.5
2008,7,31,"10,263",0,26.7,0.5
2008,8,1,"14,148",0,27.7,0
2008,8,2,"10,948",0,26.1,22
2008,8,3,"23,621",0,25.5,1
2008,8,4,"11,873",0,25.5,0
2008,8,5,"9,451",0,26.3,0
2008,8,6,"8,315",0,27.8,0
2008,8,7,"6,691",0,28.7,0
2008,8,8,"6,148",0,30,0
2008,8,9,"11,408",0,28,2
2008,8,10,"10,065",0,30.1,0
2008,8,11,"3,783",0,28.2,0.2
2008,8,12,"3,566",0,25.3,65.5
2008,8,13,"4,467",0,27,27
2008,8,14,"5,326",0,27.3,0
2008,8,15,"16,183",1,25.7,4
2008,8,16,"15,512",0,21.7,9
2008,8,17,"24,022",0,24.2,0.5
2008,8,18,"1,551",0,22.9,39
2008,8,19,"8,156",0,23.9,0
2008,8,20,"6,856",0,23.1,0
2008,8,21,"8,945",0,23.4,0
2008,8,22,562,0,17.9,72.5
2008,8,23,"20,266",0,21.5,5
2008,8,24,"33,767",0,23.6,0
2008,8,25,"6,568",0,24.4,3.5
2008,8,26,"7,189",0,24,0
2008,8,27,"6,624",0,24,0
2008,8,28,"5,926",0,24.6,0
2008,8,29,"6,545",0,25.2,0
2008,8,30,"24,483",0,25.7,0
2008,8,31,"27,404",0,25.2,0
2008,9,1,459,0,19.7,72.5
2008,9,2,"3,495",0,21.9,5.5
2008,9,3,"4,358",0,23.2,0
2008,9,4,"5,753",0,24,0
2008,9,5,"5,017",0,22.6,0.2
2008,9,6,"23,248",0,24.2,0
2008,9,7,"27,000",0,25.2,0
2008,9,8,"3,287",0,25.4,0
2008,9,9,"3,275",0,24.9,0
2008,9,10,"4,225",0,24.3,0
2008,9,11,"2,635",0,21.9,0.5
2008,9,12,"5,610",0,24.1,0
2008,9,13,"19,645",1,23.3,0
2008,9,14,"24,641",1,24.4,0
2008,9,15,"36,801",1,25.1,0
2008,9,16,"15,892",0,24.4,0
2008,9,17,"5,054",0,25.1,0
2008,9,18,"5,422",0,25.5,0
2008,9,19,"5,627",0,25.3,0
2008,9,20,"7,744",0,21.7,7
2008,9,21,"31,893",0,23.5,0
2008,9,22,"4,349",0,22.3,6.5
2008,9,23,"5,415",0,21.8,0
2008,9,24,"7,020",0,21.5,0
2008,9,25,"3,434",0,16.2,7
2008,9,26,"22,476",0,14.6,0
2008,9,27,"35,984",0,14.8,0
2008,9,28,"29,700",0,15.5,0
2008,9,29,"6,716",0,17.4,0
2008,9,30,"6,971",0,17.6,0
2008,10,1,"11,483",0,19.8,0
2008,10,2,"14,012",0,20,0
2008,10,3,"58,660",1,19.5,0
2008,10,4,"38,961",0,19.7,0
2008,10,5,"34,852",0,20.1,0
2008,10,6,"8,374",0,18.2,0
2008,10,7,"13,540",0,17,0
2008,10,8,"13,507",0,17.7,0
2008,10,9,"15,938",0,18.7,0
2008,10,10,"18,154",0,17.9,0
2008,10,11,"34,177",0,14.4,0
2008,10,12,"39,258",0,14.3,0
2008,10,13,"16,690",0,15.4,0
2008,10,14,"11,237",0,16.1,0
2008,10,15,"7,811",0,16.5,0
2008,10,16,"21,196",0,18,0
2008,10,17,"20,739",0,18.7,0
2008,10,18,"30,858",0,19.8,0
2008,10,19,"40,541",0,18.5,0
2008,10,20,"18,668",0,18.6,0
2008,10,21,"24,382",0,19,0
2008,10,22,"7,591",0,16.8,8
2008,10,23,"10,040",0,16.5,9
2008,10,24,"19,539",0,11.1,0.3
2008,10,25,"20,817",0,11.6,3
2008,10,26,"37,348",0,12,0
2008,10,27,"7,268",0,10.2,0
2008,10,28,"11,942",0,10.9,0
2008,10,29,"9,624",0,11.9,0
2008,10,30,"9,730",0,11.1,0
2008,10,31,"4,021",0,10.6,21.5
2008,11,1,"26,262",0,11,0
2008,11,2,"35,939",0,12.7,0
2008,11,3,"7,165",0,11,0
2008,11,4,"8,228",0,9,0
2008,11,5,"5,184",0,11.5,0
2008,11,6,"4,215",0,15.3,0
2008,11,7,"6,056",0,11.9,0
2008,11,8,"28,997",0,12,0
2008,11,9,"25,562",0,10,1.5
2008,11,10,"5,771",0,9.9,0
2008,11,11,"5,144",0,10.4,0
2008,11,12,"4,711",0,10,0
2008,11,13,"5,341",0,10.1,0
2008,11,14,"4,867",0,11.1,0
2008,11,15,"7,211",0,10.7,3.5
2008,11,16,"20,552",0,7.8,0
2008,11,17,"2,226",0,3,0
2008,11,18,"1,284",0,-3.1,0
2008,11,19,"1,032",0,-4.2,0
2008,11,20,924,0,1.1,1
2008,11,21,"1,560",0,4,0
2008,11,22,"7,810",0,4.9,0
2008,11,23,"13,003",0,7.1,0
2008,11,24,"2,101",0,8.3,0
2008,11,25,"1,757",0,6.7,0
2008,11,26,"2,142",0,7.6,0
2008,11,27,314,0,5.6,13
2008,11,28,"1,867",0,6.1,0.4
2008,11,29,"3,630",0,3.6,0.2
2008,11,30,"7,024",0,3.6,0
2008,12,1,"1,462",0,7.9,0.1
2008,12,2,"2,186",0,8.1,2.5
2008,12,3,"2,676",0,7.1,0
2008,12,4,597,0,5.3,3.5
2008,12,5,618,0,-7.6,0
2008,12,6,859,0,-9,0
2008,12,7,"2,023",0,-2.8,1.7
2008,12,8,"1,006",0,5.1,7
2008,12,9,"1,727",0,7.9,0.5
2008,12,10,"1,815",0,9.4,0
2008,12,11,"1,497",0,3.7,3.5
2008,12,12,"1,873",0,5.1,0
2008,12,13,"5,630",0,1.3,0
2008,12,14,"5,194",0,-1.1,0
2008,12,15,"1,589",0,2.1,0
2008,12,16,"2,632",0,4,0
2008,12,17,"1,056",0,6.4,0.4
2008,12,18,"2,152",0,-0.3,0
2008,12,19,"1,378",0,1.8,0.1
2008,12,20,"2,217",0,1.3,5
2008,12,21,"4,396",0,-0.3,0
2008,12,22,710,0,-5.1,0.4
2008,12,23,"1,256",0,-1.2,0.7
2008,12,24,"1,720",0,2.8,0
2008,12,25,"6,868",1,-1.3,0
2008,12,26,"2,116",0,-5.6,0
2008,12,27,"3,702",0,-3,0
2008,12,28,"6,464",0,0.5,0
2008,12,29,"2,014",0,1,0.5
2008,12,30,"1,689",0,-4.2,0
2008,12,31,"1,363",0,-6.2,0
2009,1,1,"2,420",1,0.9,0
2009,1,2,"2,290",0,-0.3,0
2009,1,3,"6,488",0,1.6,0
2009,1,4,"9,213",0,4.1,0
2009,1,5,"2,065",0,2.8,0
2009,1,6,"1,979",0,1.8,0
2009,1,7,"2,213",0,0.9,0
2009,1,8,"2,047",0,0.1,0
2009,1,9,783,0,0.6,6.7
2009,1,10,"3,899",0,0.9,0
2009,1,11,"3,807",0,-4.3,0
2009,1,12,"1,530",0,-2.7,0
2009,1,13,"1,264",0,-4.2,0
2009,1,14,"1,036",0,-7.1,0
2009,1,15,939,0,-7.2,0
2009,1,16,"1,498",0,-4.8,0
2009,1,17,"4,227",0,-2.2,0
2009,1,18,"5,457",0,2.3,0
2009,1,19,"1,070",0,1.3,4.5
2009,1,20,"1,037",0,0.7,6.5
2009,1,21,"1,637",0,-2.8,0
2009,1,22,853,0,-7.5,0
2009,1,23,"1,191",0,-5.9,0
2009,1,24,"4,698",0,-2.7,0
2009,1,25,"9,531",1,-1.4,0
2009,1,26,"1,702",1,-0.8,0
2009,1,27,"1,975",1,-0.2,0
2009,1,28,"1,452",0,-2.2,0
2009,1,29,"1,185",0,-4.2,0
2009,1,30,"1,377",0,-3.3,0
2009,1,31,"4,739",0,-1.1,0
2009,2,1,"20,978",0,5.3,0
2009,2,2,"2,577",0,5.2,0
2009,2,3,"3,123",0,5.7,0
2009,2,4,"3,086",0,4.4,0
2009,2,5,"2,002",0,4.4,0.2
2009,2,6,"2,531",0,3.2,0
2009,2,7,"6,749",0,2.8,0
2009,2,8,"16,491",0,2.7,0
2009,2,9,"2,152",0,5,0
2009,2,10,"1,835",0,4.5,0
2009,2,11,"1,885",0,5.7,0
2009,2,12,"2,051",0,6.8,0.2
2009,2,13,206,0,10.4,34.5
2009,2,14,"8,553",0,3.6,0
2009,2,15,"4,729",0,-1.6,0.4
2009,2,16,969,0,-6,0
2009,2,17,"1,006",0,-4.6,0
2009,2,18,"1,806",0,-2.2,0
2009,2,19,"1,349",0,0.6,0.4
2009,2,20,"1,019",0,-2.5,1
2009,2,21,"5,162",0,-2.2,0
2009,2,22,"6,914",0,3,0
2009,2,23,"4,806",0,6.2,0
2009,2,24,"3,178",0,7.6,0.2
2009,2,25,"4,321",0,2.8,0
2009,2,26,"4,781",0,2.4,0
2009,2,27,"5,397",0,3.9,0
2009,2,28,"21,973",0,5.2,0
2009,3,1,"30,760",1,3.3,0
2009,3,2,"3,752",0,3.6,0
2009,3,3,791,0,2.7,6.5
2009,3,4,"2,581",0,3.7,0
2009,3,5,"1,119",0,5.2,9
2009,3,6,"1,509",0,1.6,0
2009,3,7,"11,871",0,1.7,0
2009,3,8,"28,519",0,5.1,0
2009,3,9,"3,503",0,5.9,0
2009,3,10,"3,243",0,3.4,0
2009,3,11,"3,150",0,4.5,0
2009,3,12,"2,691",0,7.9,3.5
2009,3,13,603,0,2.7,19.5
2009,3,14,"6,916",0,0.2,0
2009,3,15,"18,053",0,5.1,0
2009,3,16,"1,588",0,8.7,0
2009,3,17,"4,048",0,12.3,0
2009,3,18,"2,486",0,16.3,0
2009,3,19,"2,309",0,14.1,0.4
2009,3,20,"6,246",0,12.2,0
2009,3,21,"41,023",0,14.3,10.5
2009,3,22,"17,703",0,10,8.5
2009,3,23,"4,077",0,4.5,0
2009,3,24,"2,070",0,1.9,0
2009,3,25,"2,535",0,2.4,0
2009,3,26,"1,620",0,4.7,6
2009,3,27,"4,352",0,3.8,0
2009,3,28,"36,071",0,4.5,0
2009,3,29,"41,941",0,6.7,0
2009,3,30,"4,641",0,7.3,0
2009,3,31,"4,891",0,6.1,0
2009,4,1,"5,459",0,5.9,0
2009,4,2,"8,110",0,7.6,0
2009,4,3,"10,332",0,8.2,0
2009,4,4,"34,195",0,8.7,0
2009,4,5,"53,689",0,9.8,0
2009,4,6,"11,807",0,10.9,0
2009,4,7,"13,913",0,14.1,0
2009,4,8,"27,600",0,16.2,0
2009,4,9,"15,467",0,17.5,0
2009,4,10,"19,040",0,17.3,0
2009,4,11,"70,880",0,18.5,0
2009,4,12,"67,901",0,16.6,0
2009,4,13,"17,500",0,15.7,0
2009,4,14,"20,588",0,16.1,0
2009,4,15,"11,712",0,9.9,6
2009,4,16,"16,321",0,10.7,0
2009,4,17,"22,504",0,12,0
2009,4,18,"46,655",0,14.4,0
2009,4,19,"54,846",0,18.5,0
2009,4,20,"7,484",0,14,38.5
2009,4,21,"9,037",0,9.4,3
2009,4,22,"18,379",0,9.9,0
2009,4,23,"20,438",0,12.7,0
2009,4,24,"15,125",0,13.3,7.5
2009,4,25,"9,079",0,8.7,10.5
2009,4,26,"25,273",0,8.7,0
2009,4,27,"24,915",0,11.2,0.5
2009,4,28,"23,347",0,13.5,0.5
2009,4,29,"16,676",0,15.6,0
2009,4,30,"21,639",0,15.7,0
2009,5,1,"47,293",0,17.4,0
2009,5,2,"35,328",1,15.4,1.5
2009,5,3,"56,125",0,16.6,0
2009,5,4,"50,441",0,14.7,0
2009,5,5,"70,243",1,18.1,0
2009,5,6,"10,755",0,22.4,0
2009,5,7,"12,918",0,21.3,0
2009,5,8,"13,872",0,21.2,0
2009,5,9,"51,308",0,21.7,0
2009,5,10,"33,631",0,20.3,0
2009,5,11,"2,820",0,17,36.5
2009,5,12,"7,844",0,18.6,7
2009,5,13,"14,917",0,17.9,0
2009,5,14,"21,246",0,18.9,0
2009,5,15,"21,331",0,18.3,0.5
2009,5,16,"2,240",0,13.7,21.5
2009,5,17,"26,454",0,14.3,3
2009,5,18,"9,638",0,16.9,0
2009,5,19,"18,576",0,19.3,0
2009,5,20,"14,739",0,21.6,0
2009,5,21,"1,816",0,15.8,38
2009,5,22,"22,593",0,18,0.5
2009,5,23,"32,556",0,16.5,0.5
2009,5,24,"52,803",0,19.5,0
2009,5,25,"13,268",0,22.5,0
2009,5,26,"12,298",0,23.1,0
2009,5,27,"11,559",0,23.9,0
2009,5,28,"11,779",0,24.2,0
2009,5,29,"11,891",0,22.8,0
2009,5,30,"34,133",0,21.3,0
2009,5,31,"47,826",0,19.7,0
2009,6,1,"9,383",0,21.7,0
2009,6,2,"6,523",0,21.7,4.5
2009,6,3,"5,633",0,19.1,1.5
2009,6,4,"14,036",0,21.2,0
2009,6,5,"17,786",0,22.5,0
2009,6,6,"57,731",1,22.2,0
2009,6,7,"23,793",0,19.1,0
2009,6,8,"8,748",0,20.9,0
2009,6,9,"3,126",0,19.4,25.5
2009,6,10,"4,029",0,18.8,16.5
2009,6,11,"11,898",0,21,0.1
2009,6,12,"13,503",0,19.4,1
2009,6,13,"41,967",0,20.2,0
2009,6,14,"32,763",0,20.4,0
2009,6,15,"7,830",0,21.6,0
2009,6,16,"7,579",0,21.8,0
2009,6,17,"8,386",0,21.1,0
2009,6,18,"9,240",0,25.1,0
2009,6,19,"11,013",0,25.1,0
2009,6,20,"2,500",0,22.7,48.5
2009,6,21,"27,709",0,25.1,0.5
2009,6,22,"6,183",0,23,0
2009,6,23,"7,706",0,23.4,0
2009,6,24,"6,443",0,24.5,0
2009,6,25,"7,408",0,24.8,0
2009,6,26,"8,453",0,24.4,0
2009,6,27,"23,455",0,26.1,0
2009,6,28,"20,221",0,26,0.4
2009,6,29,"2,239",0,26.1,33
2009,6,30,"3,927",0,24.4,0.5
2009,7,1,"4,209",0,23.5,0
2009,7,2,"1,691",0,20.7,96.5
2009,7,3,"4,644",0,22.5,0.5
2009,7,4,"16,354",0,22.8,3
2009,7,5,"23,160",0,24.6,0
2009,7,6,"4,168",0,25,1
2009,7,7,"2,226",0,24.9,1
2009,7,8,"3,816",0,26.3,0
2009,7,9,153,0,21.8,190
2009,7,10,"4,076",0,23.8,0
2009,7,11,"20,747",0,24.6,1
2009,7,12,598,0,20.7,114.5
2009,7,13,"2,836",0,23.2,5
2009,7,14,269,0,23,140.5
2009,7,15,"3,302",0,23.1,0
2009,7,16,"4,947",0,26.7,0
2009,7,17,"1,380",0,24.8,56.5
2009,7,18,"2,656",0,25.1,14.5
2009,7,19,"19,380",0,24.6,0.1
2009,7,20,"4,854",0,25.5,0.5
2009,7,21,"4,488",0,25.4,0
2009,7,22,"5,393",0,25.1,0
2009,7,23,"5,233",0,25.4,0
2009,7,24,"5,831",0,24.8,1
2009,7,25,"20,022",0,22.5,22.5
2009,7,26,"24,276",0,24.8,10.5
2009,7,27,"8,955",0,24.8,0.2
2009,7,28,"8,530",0,24.6,0.5
2009,7,29,"10,732",0,25.5,0.1
2009,7,30,"12,335",0,26.5,0
2009,7,31,"12,136",0,26.7,0
2009,8,1,"23,219",0,25.4,21.5
2009,8,2,"24,977",0,25.8,1.5
2009,8,3,"19,374",0,25.2,0
2009,8,4,"14,877",0,26.9,0
2009,8,5,"11,720",0,27.6,0
2009,8,6,"11,639",0,26.6,0.5
2009,8,7,"6,020",0,25.8,0.5
2009,8,8,"17,016",0,26.5,0.5
2009,8,9,"17,748",0,28.7,0
2009,8,10,"5,585",0,27.8,0
2009,8,11,"1,277",0,23.8,113.5
2009,8,12,643,0,23.5,80.5
2009,8,13,"7,906",0,26.3,0
2009,8,14,"7,374",0,27.6,0
2009,8,15,"24,065",1,27.9,0
2009,8,16,"13,300",0,29.1,0
2009,8,17,"5,602",0,26.8,0.2
2009,8,18,"5,286",0,27.4,0.1
2009,8,19,"5,549",0,28.1,0
2009,8,20,"3,333",0,26.1,19.5
2009,8,21,"6,774",0,25.2,0
2009,8,22,"18,659",0,25.2,0
2009,8,23,"18,169",0,25.9,0
2009,8,24,"4,838",0,25.6,0
2009,8,25,"5,246",0,24.3,9
2009,8,26,"3,256",0,24.2,14.5
2009,8,27,"1,802",0,24.1,17
2009,8,28,"4,747",0,24.1,0
2009,8,29,"16,846",0,22.2,0
2009,8,30,"11,336",0,20.5,6.5
2009,8,31,"4,518",0,22.6,0
2009,9,1,"3,754",0,23.7,0
2009,9,2,"4,119",0,23.4,0
2009,9,3,"5,731",0,23.2,0
2009,9,4,"3,847",0,24.3,0
2009,9,5,"16,864",0,25,0
2009,9,6,"22,709",0,25.2,0
2009,9,7,"2,195",0,23.7,0
2009,9,8,"3,742",0,23.4,0
2009,9,9,"3,822",0,23.2,0
2009,9,10,"3,936",0,22.3,0
2009,9,11,"3,837",0,20.8,7
2009,9,12,"14,757",0,19.1,23.5
2009,9,13,"27,777",0,20.7,0
2009,9,14,"3,648",0,20.1,0
2009,9,15,"4,040",0,20.9,0
2009,9,16,"5,129",0,21,0
2009,9,17,"3,967",0,21.2,0
2009,9,18,"3,914",0,22.4,0
2009,9,19,"41,025",0,21.8,0
2009,9,20,"28,325",0,21.3,0
2009,9,21,835,0,18.6,30.5
2009,9,22,"3,955",0,19.2,0
2009,9,23,"4,075",0,20.5,0
2009,9,24,"4,111",0,20.4,0
2009,9,25,"6,208",0,20,0
2009,9,26,"26,799",0,21.2,0
2009,9,27,"9,229",0,20.8,0.5
2009,9,28,"2,651",0,20.9,2
2009,9,29,"3,172",0,21.5,1
2009,9,30,"3,518",0,22.7,0
2009,10,1,"8,921",0,21.7,0
2009,10,2,"22,239",1,19,0
2009,10,3,"31,402",1,17.9,4
2009,10,4,"32,918",1,17,0
2009,10,5,"25,504",1,17.5,0
2009,10,6,"6,137",0,19,0
2009,10,7,"6,566",0,18,0
2009,10,8,"5,224",0,16.2,0
2009,10,9,"9,451",0,15.8,0
2009,10,10,"37,497",0,16,0
2009,10,11,"43,340",0,16.4,0
2009,10,12,"7,147",0,15.9,0
2009,10,13,"5,800",0,14.5,13
2009,10,14,"5,344",0,14.7,0.4
2009,10,15,"10,838",0,15.9,0
2009,10,16,"9,251",0,16.8,2.5
2009,10,17,"17,331",0,13.6,13.5
2009,10,18,"40,839",0,14.2,0
2009,10,19,"3,199",0,11.8,10
2009,10,20,"7,315",0,10.8,0
2009,10,21,"9,781",0,13.8,0
2009,10,22,"8,916",0,13.1,0
2009,10,23,"14,375",0,15,4
2009,10,24,"46,297",0,16.6,0
2009,10,25,"48,314",0,16.2,0
2009,10,26,"11,213",0,15.8,0
2009,10,27,"9,932",0,15.5,0
2009,10,28,"8,850",0,14.7,0
2009,10,29,"8,808",0,17,0
2009,10,30,"9,444",0,18.6,0
2009,10,31,"5,854",0,16.2,19.5
2009,11,1,"16,478",0,9.7,4
2009,11,2,"2,551",0,0,0
2009,11,3,"1,920",0,2.9,0
2009,11,4,"2,863",0,11.4,0
2009,11,5,"4,803",0,14.2,0.3
2009,11,6,"5,629",0,14.6,0.1
2009,11,7,"21,780",0,17,4.5
2009,11,8,"5,263",0,16.9,34
2009,11,9,"4,592",0,16.8,0
2009,11,10,"2,607",0,13,0
2009,11,11,"3,074",0,9.3,0
2009,11,12,"2,918",0,8.8,0
2009,11,13,876,0,9.3,2.5
2009,11,14,"8,598",0,5.1,0
2009,11,15,"4,251",0,-0.5,0
2009,11,16,"1,246",0,-1.8,0
2009,11,17,"1,312",0,-1.1,0
2009,11,18,"1,093",0,-0.6,0
2009,11,19,"1,352",0,1.8,0
2009,11,20,"2,149",0,1.4,0.5
2009,11,21,"5,284",0,-0.1,0
2009,11,22,"7,328",0,3.3,1
2009,11,23,"1,841",0,7.5,0
2009,11,24,"2,720",0,8.6,0
2009,11,25,"1,181",0,5.9,1.5
2009,11,26,"2,429",0,8,0
2009,11,27,"2,067",0,6.8,0
2009,11,28,"9,117",0,5.8,0
2009,11,29,"2,156",0,6.4,4
2009,11,30,"1,847",0,6.3,0
2009,12,1,"2,246",0,6.2,0
2009,12,2,"1,989",0,5.6,0
2009,12,3,"1,173",0,4.6,0.5
2009,12,4,"1,694",0,4.1,0
2009,12,5,"1,759",0,0,11.5
2009,12,6,"3,424",0,-3.5,0
2009,12,7,"1,808",0,-0.1,0
2009,12,8,"1,332",0,1.3,0.2
2009,12,9,"1,467",0,4.9,0
2009,12,10,856,0,7.6,2.5
2009,12,11,"1,553",0,7.7,0.5
2009,12,12,"11,443",0,5.1,0
2009,12,13,"7,268",0,2.1,0
2009,12,14,"1,289",0,-0.3,0
2009,12,15,"1,351",0,-4.2,0
2009,12,16,806,0,-6.3,0
2009,12,17,779,0,-7.2,0
2009,12,18,487,0,-9.3,0
2009,12,19,"1,267",0,-7.9,0
2009,12,20,"2,168",0,-5.3,0
2009,12,21,969,0,-3.6,0
2009,12,22,"1,291",0,3.3,0
2009,12,23,"2,125",0,4.4,1
2009,12,24,"2,475",0,2.8,0
2009,12,25,"4,458",1,0.6,1.9
2009,12,26,"3,189",0,-8.1,0
2009,12,27,"1,923",0,-7.9,2.2
2009,12,28,945,0,-8.6,0
2009,12,29,"10,944",0,-4.5,0.9
2009,12,30,803,0,-4,0.3
2009,12,31,656,0,-10.8,0
2010,1,1,"5,562",1,-7.6,0
2010,1,2,"4,841",0,-3.6,1.4
2010,1,3,"4,802",0,-6.8,0
2010,1,4,471,0,-5.9,14.2
2010,1,5,"4,210",0,-9.9,0
2010,1,6,674,0,-11.2,0
2010,1,7,587,0,-10.1,0
2010,1,8,871,0,-8,0
2010,1,9,"3,072",0,-5.1,0.4
2010,1,10,"4,853",0,-3.4,0
2010,1,11,"1,102",0,-5.2,0
2010,1,12,906,0,-10.3,0
2010,1,13,560,0,-13.2,0
2010,1,14,661,0,-9.1,0
2010,1,15,921,0,-5,0.3
2010,1,16,"4,788",0,-6.4,0
2010,1,17,"7,624",0,-4,0
2010,1,18,"1,503",0,-0.5,0
2010,1,19,"2,544",0,2.7,3
2010,1,20,868,0,5.8,7
2010,1,21,"1,529",0,-4.1,0.5
2010,1,22,"1,066",0,-7,0
2010,1,23,"4,039",0,-5.3,0
2010,1,24,"8,841",0,0.3,0
2010,1,25,"1,837",0,-3,0
2010,1,26,"1,820",0,-4.1,0
2010,1,27,"2,052",0,-0.2,2.5
2010,1,28,"1,920",0,-0.4,0
2010,1,29,"1,891",0,-2.1,0
2010,1,30,"6,992",0,1.5,0
2010,1,31,"8,507",0,1.8,0
2010,2,1,"2,254",0,0.8,0
2010,2,2,"1,295",0,-6.2,0
2010,2,3,"1,028",0,-8,0
2010,2,4,"1,053",0,-4.3,0
2010,2,5,"1,080",0,-5.5,0
2010,2,6,"5,391",0,-4.7,0
2010,2,7,"10,456",0,0.7,0
2010,2,8,"1,028",0,4,0
2010,2,9,704,0,3.7,12
2010,2,10,643,0,3.9,2
2010,2,11,316,0,0.6,10.5
2010,2,12,923,0,-0.3,0.3
2010,2,13,"3,525",1,-2.3,1.3
2010,2,14,"5,097",1,-2.2,0
2010,2,15,"11,393",1,-3.1,0
2010,2,16,"3,359",0,-4.5,0
2010,2,17,"1,600",0,-3.2,0.2
2010,2,18,"1,228",0,-2.9,2.5
2010,2,19,"1,957",0,-1,0
2010,2,20,"13,410",0,3,0
2010,2,21,"22,226",0,4.8,0
2010,2,22,"3,751",0,6.5,0
2010,2,23,"6,737",0,8.2,0
2010,2,24,"7,981",0,12.2,0
2010,2,25,531,0,12,26.5
2010,2,26,"4,544",0,12,0
2010,2,27,"27,321",0,8.6,0
2010,2,28,"38,943",0,6.8,0
2010,3,1,"2,136",1,2.9,17
2010,3,2,"1,818",0,2.7,0
2010,3,3,"3,159",0,4.4,0
2010,3,4,880,0,5.5,1.5
2010,3,5,"2,293",0,6.4,0.3
2010,3,6,"17,246",0,6,0
2010,3,7,"25,214",0,4.9,0
2010,3,8,"2,403",0,4.1,0
2010,3,9,"1,238",0,1.5,14
2010,3,10,911,0,-1.4,7.1
